GameId,Team,Date,Player,MIN,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,TOV,STL,BLK,PF,PTS,+/-,Result
0,DET,20151027,Marcus Morris Sr.,37.083333333333336,6,19,31.6,1,4,25.0,5,6,83.3,5,5,10,4,0,0,0,1,18,17,1
0,DET,20151027,Ersan Ilyasova,34.43333333333333,6,12,50.0,3,6,50.0,1,2,50.0,3,4,7,3,3,0,1,4,16,20,1
0,DET,20151027,Andre Drummond,37.15,6,16,37.5,0,0,0.0,6,10,60.0,8,11,19,3,2,1,2,4,18,23,1
0,DET,20151027,Kentavious Caldwell-Pope,37.05,7,14,50.0,4,7,57.1,3,3,100,1,3,4,1,2,1,0,1,21,17,1
0,DET,20151027,Reggie Jackson,32.11666666666667,4,10,40.0,2,4,50.0,5,5,100,1,7,8,5,2,2,0,0,15,26,1
0,DET,20151027,Stanley Johnson,24.483333333333334,3,10,30.0,1,3,33.3,0,0,0.0,3,1,4,3,1,0,0,1,7,-13,1
0,DET,20151027,Aron Baynes,10.85,3,5,60.0,0,0,0.0,0,0,0.0,1,4,5,0,1,0,0,2,6,-11,1
0,DET,20151027,Steve Blake,15.883333333333333,1,6,16.7,1,5,20.0,0,0,0.0,0,0,0,4,3,1,0,1,3,-14,1
0,DET,20151027,Jodie Meeks,10.95,1,4,25.0,0,0,0.0,0,0,0.0,1,1,2,0,1,0,0,1,2,-5,1
0,ATL,20151027,Kent Bazemore,20.833333333333332,0,3,0.0,0,1,0.0,0,0,0.0,0,7,7,1,4,0,0,3,0,-17,1
0,ATL,20151027,Paul Millsap,36.0,7,15,46.7,2,6,33.3,3,4,75.0,1,7,8,3,2,0,0,4,19,-22,1
0,ATL,20151027,Al Horford,30.233333333333334,6,11,54.5,1,3,33.3,2,3,66.7,1,3,4,4,1,2,3,1,15,-5,1
0,ATL,20151027,Kyle Korver,28.7,3,9,33.3,1,5,20.0,0,0,0.0,0,2,2,1,1,1,0,4,7,-9,1
0,ATL,20151027,Jeff Teague,31.866666666666667,7,16,43.8,1,3,33.3,3,4,75.0,0,2,2,4,5,0,0,1,18,-23,1
0,ATL,20151027,Thabo Sefolosha,18.933333333333334,1,3,33.3,0,1,0.0,0,0,0.0,1,6,7,3,0,4,0,1,2,-1,1
0,ATL,20151027,Tiago Splitter,16.3,2,5,40.0,0,0,0.0,0,0,0.0,3,1,4,0,0,0,1,4,4,-3,1
0,ATL,20151027,Lamar Patterson,18.3,1,1,100,1,1,100,2,2,100,0,1,1,2,0,0,0,4,5,10,1
0,ATL,20151027,Dennis Schroder,25.366666666666667,8,14,57.1,2,5,40.0,2,2,100,1,2,3,4,1,2,0,1,20,4,1
0,ATL,20151027,Mike Muscala,7.983333333333333,0,1,0.0,0,0,0.0,0,0,0.0,0,1,1,0,1,0,0,2,0,5,1
0,ATL,20151027,Mike Scott,5.483333333333333,2,4,50.0,0,2,0.0,0,0,0.0,0,1,1,0,0,0,0,0,4,1,1
1,CLE,20151027,LeBron James,36.06666666666667,12,22,54.5,1,5,20.0,0,3,0.0,0,10,10,5,1,1,0,3,25,1,0
1,CLE,20151027,Kevin Love,34.81666666666667,6,17,35.3,3,7,42.9,3,3,100,4,4,8,4,2,0,2,0,18,1,0
1,CLE,20151027,Timofey Mozgov,20.9,2,6,33.3,0,0,0.0,1,2,50.0,2,3,5,2,3,0,2,2,5,-1,0
1,CLE,20151027,JR Smith,30.45,3,10,30.0,0,2,0.0,2,4,50.0,1,4,5,3,0,1,0,4,8,0,0
1,CLE,20151027,Mo Williams,37.15,7,15,46.7,3,7,42.9,2,3,66.7,0,4,4,7,1,1,1,2,19,5,0
1,CLE,20151027,Richard Jefferson,16.95,4,7,57.1,2,4,50.0,0,0,0.0,0,0,0,1,1,1,0,3,10,-5,0
1,CLE,20151027,Tristan Thompson,24.916666666666668,1,4,25.0,0,0,0.0,0,0,0.0,2,10,12,0,1,1,0,4,2,-6,0
1,CLE,20151027,Matthew Dellavedova,20.2,3,8,37.5,0,2,0.0,0,0,0.0,1,3,4,4,1,0,0,1,6,1,0
1,CLE,20151027,James Jones,3.816666666666667,0,2,0.0,0,2,0.0,0,0,0.0,0,0,0,0,0,0,1,1,0,-7,0
1,CLE,20151027,Jared Cunningham,3.183333333333333,0,2,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,-8,0
1,CLE,20151027,Anderson Varejao,11.55,0,1,0.0,0,0,0.0,2,2,100,1,1,2,0,0,0,1,1,2,9,0
1,CHI,20151027,Tony Snell,28.8,4,9,44.4,2,5,40.0,1,2,50.0,0,2,2,0,1,0,0,4,11,-1,0
1,CHI,20151027,Nikola Mirotic,25.233333333333334,6,11,54.5,3,4,75.0,4,4,100,2,7,9,1,4,1,0,5,19,9,0
1,CHI,20151027,Pau Gasol,31.55,1,7,14.3,0,1,0.0,0,0,0.0,0,2,2,0,0,1,6,1,2,-8,0
1,CHI,20151027,Jimmy Butler,36.63333333333333,6,14,42.9,0,2,0.0,5,5,100,1,4,5,2,0,2,1,1,17,3,0
1,CHI,20151027,Derrick Rose,32.46666666666667,8,22,36.4,0,2,0.0,2,4,50.0,0,1,1,5,2,1,0,0,18,-1,0
