GameId,Team,Date,Player,MIN,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,TOV,STL,BLK,PF,PTS,+/-,drop_this
2,Houston Rockets,Oct 27 2009,Chuck Hayes,24:52,3,6,50.0,0,0,0.0,0,0,0.0,3,2,5,1,0,3,0,1,6,-8,
2,Houston Rockets,Oct 27 2009,Trevor Ariza,32:58,3,8,37.5,2,4,50.0,4,6,66.7,0,3,3,2,4,1,0,3,12,-10,
2,Houston Rockets,Oct 27 2009,Aaron Brooks,41:41,8,17,47.1,0,6,0.0,3,4,75.0,1,2,3,5,2,2,1,2,19,7,
2,Houston Rockets,Oct 27 2009,Kyle Lowry,26:36,3,7,42.9,1,1,100,5,6,83.3,1,2,3,8,1,2,0,4,12,-3,
2,Houston Rockets,Oct 27 2009,Carl Landry,25:55,3,12,25.0,0,0,0.0,3,3,100,2,3,5,0,3,0,0,4,9,-1,
2,Houston Rockets,Oct 27 2009,David Andersen,19:05,4,8,50.0,1,1,100,2,2,100,1,4,5,1,0,0,0,4,11,8,
2,Houston Rockets,Oct 27 2009,Pops Mensah-Bonsu,4:03,0,1,0.0,0,0,0.0,1,2,50.0,0,0,0,0,0,1,0,1,1,-9,
2,Houston Rockets,Oct 27 2009,Chase Budinger,15:02,3,7,42.9,0,2,0.0,0,0,0.0,1,0,1,0,2,0,0,2,6,1,
2,Houston Rockets,Oct 27 2009,Totals:,30,81,37.0,5,18,27.8,22,29,75.9,10,23,33,18,16,12,2,26,87,-9,
2,Portland Trail Blazers,Oct 27 2009,Martell Webster,25:08,4,7,57.1,2,4,50.0,4,4,100,1,2,3,2,2,2,1,1,14,14,
2,Portland Trail Blazers,Oct 27 2009,LaMarcus Aldridge,24:05,5,10,50.0,0,0,0.0,1,1,100,1,5,6,1,4,0,1,5,11,-7,
2,Portland Trail Blazers,Oct 27 2009,Greg Oden,26:21,1,3,33.3,0,0,0.0,0,0,0.0,4,8,12,1,7,1,5,5,2,6,
2,Portland Trail Blazers,Oct 27 2009,Brandon Roy,37:29,5,18,27.8,0,2,0.0,10,11,90.9,1,4,5,5,3,1,1,2,20,-1,
2,Portland Trail Blazers,Oct 27 2009,Steve Blake,26:15,2,6,33.3,2,5,40.0,1,2,50.0,0,3,3,2,2,1,0,3,7,4,
2,Portland Trail Blazers,Oct 27 2009,Travis Outlaw,32:57,9,14,64.3,3,5,60.0,2,2,100,0,4,4,2,1,2,1,2,23,15,
2,Portland Trail Blazers,Oct 27 2009,Andre Miller,25:49,3,11,27.3,1,2,50.0,2,2,100,1,3,4,7,2,1,0,2,9,1,
2,Portland Trail Blazers,Oct 27 2009,Rudy Fernandez,25:31,3,5,60.0,2,3,66.7,0,0,0.0,0,4,4,2,3,1,1,1,8,9,
2,Portland Trail Blazers,Oct 27 2009,Joel Przybilla,16:26,1,3,33.3,0,0,0.0,0,0,0.0,4,6,10,1,2,0,2,6,2,4,
2,Portland Trail Blazers,Oct 27 2009,Totals:,33,77,42.9,10,21,47.6,20,22,90.9,12,39,51,23,26,9,12,27,96,9,
3,Los Angeles Clippers,Oct 27 2009,Al Thornton,35:19,4,11,36.4,0,0,0.0,0,0,0.0,6,3,9,3,1,1,0,3,8,-3,
3,Los Angeles Clippers,Oct 27 2009,Marcus Camby,21:18,7,12,58.3,0,1,0.0,0,2,0.0,1,5,6,4,1,1,0,2,14,14,
3,Los Angeles Clippers,Oct 27 2009,Chris Kaman,36:53,8,17,47.1,0,0,0.0,2,2,100,2,14,16,1,3,2,0,3,18,-4,
3,Los Angeles Clippers,Oct 27 2009,Eric Gordon,32:39,7,14,50.0,2,5,40.0,5,6,83.3,0,2,2,4,3,2,1,4,21,5,
3,Los Angeles Clippers,Oct 27 2009,Baron Davis,27:38,1,10,10.0,0,3,0.0,0,0,0.0,2,2,4,8,2,2,1,3,2,0,
3,Los Angeles Clippers,Oct 27 2009,Rasual Butler,29:21,2,6,33.3,0,2,0.0,2,2,100,0,2,2,2,4,1,1,4,6,-17,
3,Los Angeles Clippers,Oct 27 2009,Ricky Davis,4:21,1,1,100,1,1,100,0,0,0.0,0,1,1,0,1,0,0,1,3,-6,
3,Los Angeles Clippers,Oct 27 2009,Craig Smith,19:59,6,9,66.7,0,1,0.0,0,2,0.0,2,3,5,1,2,1,1,3,12,-12,
3,Los Angeles Clippers,Oct 27 2009,Sebastian Telfair,21:25,3,5,60.0,0,2,0.0,2,2,100,0,1,1,4,1,0,0,2,8,-9,
3,Los Angeles Clippers,Oct 27 2009,DeAndre Jordan,11:07,0,2,0.0,0,0,0.0,0,0,0.0,2,3,5,0,2,0,0,2,0,-3,
3,Los Angeles Clippers,Oct 27 2009,Totals:,39,87,44.8,3,15,20.0,11,16,68.8,15,36,51,27,20,10,4,27,92,-7,
3,Los Angeles Lakers,Oct 27 2009,Metta World Peace,40:51,3,10,30.0,1,5,20.0,3,7,42.9,1,4,5,4,4,1,0,2,10,14,
3,Los Angeles Lakers,Oct 27 2009,Lamar Odom,40:04,6,13,46.2,2,5,40.0,2,4,50.0,3,10,13,5,3,2,2,3,16,8,
3,Los Angeles Lakers,Oct 27 2009,Andrew Bynum,38:12,9,15,60.0,0,0,0.0,8,10,80.0,6,7,13,2,2,1,1,3,26,8,
3,Los Angeles Lakers,Oct 27 2009,Kobe Bryant,38:20,11,26,42.3,0,1,0.0,11,12,91.7,4,4,8,3,2,4,1,2,33,9,
3,Los Angeles Lakers,Oct 27 2009,Derek Fisher,33:01,2,8,25.0,1,4,25.0,0,0,0.0,0,1,1,3,3,1,0,3,5,5,
3,Los Angeles Lakers,Oct 27 2009,Jordan Farmar,14:59,2,4,50.0,0,1,0.0,0,0,0.0,0,0,0,0,2,2,0,0,4,2,
3,Los Angeles Lakers,Oct 27 2009,Sasha Vujacic,4:46,0,0,0.0,0,0,0.0,0,0,0.0,0,1,1,0,0,1,0,0,0,3,
3,Los Angeles Lakers,Oct 27 2009,DJ Mbenga,9:48,1,5,20.0,0,0,0.0,0,0,0.0,2,1,3,0,0,0,0,1,2,-1,
3,Los Angeles Lakers,Oct 27 2009,Shannon Brown,8:41,0,0,0.0,0,0,0.0,1,4,25.0,0,1,1,0,0,0,0,1,1,-4,
3,Los Angeles Lakers,Oct 27 2009,Josh Powell,7:56,1,3,33.3,0,1,0.0,0,0,0.0,1,1,2,0,0,0,0,0,2,-1,
3,Los Angeles Lakers,Oct 27 2009,Luke Walton,3:22,0,1,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,1,0,0,0,-8,
3,Los Angeles Lakers,Oct 27 2009,Totals:,35,85,41.2,4,17,23.5,25,37,67.6,17,30,47,17,16,13,4,15,99,7,
4,Indiana Pacers,Oct 28 2009,Danny Granger,34:19,10,18,55.6,5,10,50.0,6,8,75.0,0,4,4,1,2,1,1,3,31,-19,
4,Indiana Pacers,Oct 28 2009,Troy Murphy,37:23,6,9,66.7,2,3,66.7,0,0,0.0,1,9,10,7,5,0,0,1,14,-11,
4,Indiana Pacers,Oct 28 2009,Roy Hibbert,25:15,3,6,50.0,0,0,0.0,0,0,0.0,2,7,9,3,3,0,1,3,6,-16,
4,Indiana Pacers,Oct 28 2009,Brandon Rush,19:16,3,3,100,0,0,0.0,0,0,0.0,0,0,0,3,3,0,0,1,6,-11,
4,Indiana Pacers,Oct 28 2009,T.J. Ford,23:08,1,9,11.1,0,1,0.0,1,2,50.0,0,2,2,3,0,0,0,1,3,-7,
4,Indiana Pacers,Oct 28 2009,Jeff Foster,15:51,0,0,0.0,0,0,0.0,2,2,100,0,4,4,3,1,0,0,5,2,2,
4,Indiana Pacers,Oct 28 2009,Earl Watson,24:52,7,8,87.5,3,3,100,3,4,75.0,0,1,1,1,2,0,0,4,20,-4,
4,Indiana Pacers,Oct 28 2009,Dahntay Jones,26:29,4,9,44.4,0,0,0.0,9,9,100,2,3,5,0,6,0,0,4,17,-4,
4,Indiana Pacers,Oct 28 2009,Solomon Jones,17:31,1,3,33.3,0,0,0.0,0,0,0.0,1,3,4,1,1,0,2,2,2,3,
4,Indiana Pacers,Oct 28 2009,Luther Head,15:56,4,8,50.0,0,1,0.0,0,0,0.0,0,1,1,1,2,0,0,2,8,12,
4,Indiana Pacers,Oct 28 2009,Totals:,39,73,53.4,10,18,55.6,21,25,84.0,6,34,40,23,25,1,4,26,109,-11,
4,Atlanta Hawks,Oct 28 2009,Marvin Williams,31:14,4,8,50.0,1,1,100,5,6,83.3,0,4,4,0,2,2,2,4,14,12,
4,Atlanta Hawks,Oct 28 2009,Josh Smith,35:12,7,10,70.0,0,0,0.0,4,7,57.1,0,3,3,8,1,5,2,4,18,23,
4,Atlanta Hawks,Oct 28 2009,Al Horford,33:31,11,17,64.7,0,0,0.0,2,3,66.7,3,13,16,4,1,0,2,3,24,15,
4,Atlanta Hawks,Oct 28 2009,Joe Johnson,39:23,10,21,47.6,2,5,40.0,3,4,75.0,0,0,0,6,4,4,0,2,25,17,
4,Atlanta Hawks,Oct 28 2009,Mike Bibby,30:43,4,7,57.1,2,3,66.7,0,0,0.0,0,4,4,5,2,3,0,1,10,16,
4,Atlanta Hawks,Oct 28 2009,Jamal Crawford,13:36,1,3,33.3,0,1,0.0,1,1,100,0,0,0,3,0,1,0,4,3,1,
4,Atlanta Hawks,Oct 28 2009,Zaza Pachulia,16:29,1,4,25.0,0,0,0.0,2,4,50.0,1,0,1,0,0,0,0,1,4,-7,
4,Atlanta Hawks,Oct 28 2009,Maurice Evans,15:08,4,5,80.0,1,1,100,3,3,100,1,1,2,0,0,0,0,2,12,-5,
4,Atlanta Hawks,Oct 28 2009,Jeff Teague,13:56,2,7,28.6,1,1,100,0,0,0.0,1,2,3,4,0,1,0,2,5,-8,
4,Atlanta Hawks,Oct 28 2009,Joe Smith,10:48,2,5,40.0,0,0,0.0,1,1,100,2,0,2,0,0,0,0,2,5,-9,
4,Atlanta Hawks,Oct 28 2009,Totals:,46,87,52.9,7,12,58.3,21,29,72.4,8,27,35,30,10,16,6,25,120,11,
5,Philadelphia 76ers,Oct 28 2009,Thaddeus Young,32:03,3,9,33.3,1,3,33.3,1,2,50.0,1,3,4,3,2,1,1,0,8,-15,
5,Philadelphia 76ers,Oct 28 2009,Elton Brand,31:06,2,7,28.6,0,0,0.0,4,4,100,1,5,6,2,2,0,1,2,8,-4,
5,Philadelphia 76ers,Oct 28 2009,Samuel Dalembert,15:31,4,8,50.0,0,0,0.0,1,1,100,1,1,2,0,3,0,2,5,9,-12,
5,Philadelphia 76ers,Oct 28 2009,Andre Iguodala,32:31,3,11,27.3,0,2,0.0,2,4,50.0,0,5,5,6,3,4,0,3,8,-15,
5,Philadelphia 76ers,Oct 28 2009,Lou Williams,30:40,6,9,66.7,2,3,66.7,4,5,80.0,0,4,4,4,0,1,0,2,18,-5,
5,Philadelphia 76ers,Oct 28 2009,Marreese Speights,26:01,10,11,90.9,0,0,0.0,6,8,75.0,2,3,5,0,1,2,1,3,26,-12,
5,Philadelphia 76ers,Oct 28 2009,Rodney Carney,16:43,4,7,57.1,2,4,50.0,0,0,0.0,0,0,0,1,1,0,1,4,10,-2,
5,Philadelphia 76ers,Oct 28 2009,Jason Smith,13:60,0,2,0.0,0,1,0.0,0,2,0.0,1,1,2,1,0,0,0,0,0,-2,
5,Philadelphia 76ers,Oct 28 2009,Jason Kapono,21:34,4,7,57.1,2,3,66.7,3,4,75.0,2,2,4,0,0,0,0,0,13,6,
5,Philadelphia 76ers,Oct 28 2009,Willie Green,8:20,1,3,33.3,0,1,0.0,0,0,0.0,0,0,0,1,1,1,0,1,2,-12,
5,Philadelphia 76ers,Oct 28 2009,Royal Ivey,11:31,2,4,50.0,0,1,0.0,0,0,0.0,0,2,2,1,0,0,0,1,4,3,
5,Philadelphia 76ers,Oct 28 2009,Totals:,39,78,50.0,7,18,38.9,21,30,70.0,8,26,34,19,13,9,6,21,106,-14,
5,Orlando Magic,Oct 28 2009,Mickael Pietrus,29:36,5,11,45.5,2,4,50.0,1,1,100,0,4,4,1,1,1,0,2,13,-1,
5,Orlando Magic,Oct 28 2009,Ryan Anderson,24:39,5,10,50.0,4,7,57.1,2,2,100,0,5,5,0,3,0,0,1,16,21,
5,Orlando Magic,Oct 28 2009,Dwight Howard,28:38,9,11,81.8,0,0,0.0,3,6,50.0,7,8,15,2,1,1,2,2,21,13,
5,Orlando Magic,Oct 28 2009,Vince Carter,26:06,5,12,41.7,3,5,60.0,2,2,100,0,0,0,3,2,1,0,2,15,18,
5,Orlando Magic,Oct 28 2009,Jameer Nelson,21:10,3,6,50.0,1,2,50.0,0,0,0.0,0,0,0,6,2,2,1,3,7,14,
5,Orlando Magic,Oct 28 2009,Brandon Bass,23:21,4,7,57.1,0,0,0.0,0,0,0.0,1,3,4,2,0,0,1,3,8,-7,
5,Orlando Magic,Oct 28 2009,Jason Williams,22:53,4,5,80.0,3,4,75.0,4,4,100,0,1,1,5,3,0,0,1,15,10,
5,Orlando Magic,Oct 28 2009,Marcin Gortat,19:22,3,7,42.9,0,0,0.0,2,2,100,0,5,5,1,0,0,1,2,8,1,
5,Orlando Magic,Oct 28 2009,JJ Redick,21:54,4,6,66.7,2,4,50.0,0,0,0.0,0,1,1,4,0,0,0,3,10,-4,
5,Orlando Magic,Oct 28 2009,Matt Barnes,18:24,3,6,50.0,1,3,33.3,0,0,0.0,0,2,2,3,2,0,1,1,7,15,
5,Orlando Magic,Oct 28 2009,Anthony Johnson,3:57,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,1,1,0,0,1,0,-10,
5,Orlando Magic,Oct 28 2009,Totals:,45,81,55.6,16,29,55.2,14,17,82.4,8,29,37,28,15,5,6,21,120,14,
6,Cleveland Cavaliers,Oct 28 2009,LeBron James,39:47,7,19,36.8,1,5,20.0,8,14,57.1,2,9,11,12,4,2,0,1,23,2,
6,Cleveland Cavaliers,Oct 28 2009,Anderson Varejao,24:52,0,5,0.0,0,0,0.0,2,2,100,1,3,4,0,0,0,1,5,2,-2,
6,Cleveland Cavaliers,Oct 28 2009,Shaquille O'Neal,24:59,6,12,50.0,0,0,0.0,0,3,0.0,4,3,7,0,1,0,0,4,12,-25,
6,Cleveland Cavaliers,Oct 28 2009,Anthony Parker,38:27,4,12,33.3,2,3,66.7,2,2,100,0,5,5,1,3,0,1,3,12,-7,
6,Cleveland Cavaliers,Oct 28 2009,Mo Williams,39:41,4,14,28.6,2,4,50.0,6,7,85.7,2,4,6,2,3,1,0,5,16,-14,
6,Cleveland Cavaliers,Oct 28 2009,Daniel Gibson,34:11,4,10,40.0,4,8,50.0,0,1,0.0,1,2,3,3,2,1,0,3,12,12,
6,Cleveland Cavaliers,Oct 28 2009,Zydrunas Ilgauskas,13:24,2,5,40.0,0,0,0.0,0,0,0.0,2,3,5,0,1,0,0,3,4,-8,
6,Cleveland Cavaliers,Oct 28 2009,Jamario Moon,19:17,2,5,40.0,0,2,0.0,5,6,83.3,1,5,6,1,0,0,0,0,9,-6,
6,Cleveland Cavaliers,Oct 28 2009,JJ Hickson,5:22,0,1,0.0,0,0,0.0,1,2,50.0,0,2,2,0,0,0,0,3,1,-2,
6,Cleveland Cavaliers,Oct 28 2009,Totals:,29,83,34.9,9,22,40.9,24,37,64.9,13,36,49,19,14,4,2,27,91,-10,
6,Toronto Raptors,Oct 28 2009,Hedo Turkoglu,34:09,3,7,42.9,1,4,25.0,5,6,83.3,1,6,7,3,1,0,3,3,12,6,
6,Toronto Raptors,Oct 28 2009,Chris Bosh,39:44,6,17,35.3,0,0,0.0,9,12,75.0,4,12,16,2,3,0,0,5,21,9,
6,Toronto Raptors,Oct 28 2009,Andrea Bargnani,29:32,11,15,73.3,2,3,66.7,4,4,100,0,5,5,1,3,1,1,5,28,11,
6,Toronto Raptors,Oct 28 2009,DeMar DeRozan,23:35,3,6,50.0,0,1,0.0,2,2,100,0,5,5,1,1,1,1,2,8,11,
6,Toronto Raptors,Oct 28 2009,Jose Calderon,31:12,1,6,16.7,0,1,0.0,3,5,60.0,0,3,3,11,3,1,0,5,5,1,
6,Toronto Raptors,Oct 28 2009,Antoine Wright,18:01,2,5,40.0,1,2,50.0,0,0,0.0,0,4,4,1,1,0,1,5,5,-8,
6,Toronto Raptors,Oct 28 2009,Jarrett Jack,31:02,2,9,22.2,0,3,0.0,2,4,50.0,0,4,4,3,1,1,0,3,6,-9,
6,Toronto Raptors,Oct 28 2009,Amir Johnson,5:45,0,0,0.0,0,0,0.0,2,2,100,1,0,1,0,0,0,0,1,2,6,
6,Toronto Raptors,Oct 28 2009,Marcus Banks,0:26,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,
6,Toronto Raptors,Oct 28 2009,Marco Belinelli,19:21,4,8,50.0,1,2,50.0,1,2,50.0,0,1,1,1,0,0,0,0,10,19,
6,Toronto Raptors,Oct 28 2009,Rasho Nesterovic,7:13,2,2,100,0,0,0.0,0,0,0.0,1,1,2,0,0,0,0,1,4,4,
6,Toronto Raptors,Oct 28 2009,Totals:,34,75,45.3,5,16,31.3,28,37,75.7,7,41,48,23,13,4,6,30,101,10,
7,Charlotte Bobcats,Oct 28 2009,Gerald Wallace,37:48,3,9,33.3,0,1,0.0,4,8,50.0,2,10,12,0,4,2,0,2,10,-33,
7,Charlotte Bobcats,Oct 28 2009,Boris Diaw,24:53,3,7,42.9,0,1,0.0,0,0,0.0,2,0,2,2,2,0,0,3,6,-28,
7,Charlotte Bobcats,Oct 28 2009,Tyson Chandler,20:34,0,5,0.0,0,0,0.0,0,0,0.0,0,6,6,0,3,0,0,3,0,-25,
7,Charlotte Bobcats,Oct 28 2009,Stephen Graham,28:37,2,11,18.2,0,1,0.0,1,3,33.3,1,3,4,0,1,0,0,3,5,-33,
7,Charlotte Bobcats,Oct 28 2009,Raymond Felton,23:00,3,11,27.3,0,1,0.0,3,5,60.0,2,2,4,3,4,1,0,4,9,-1,
7,Charlotte Bobcats,Oct 28 2009,Nazr Mohammed,18:02,2,4,50.0,0,0,0.0,1,3,33.3,3,5,8,0,1,0,1,1,5,1,
7,Charlotte Bobcats,Oct 28 2009,D.J. Augustin,27:15,0,5,0.0,0,2,0.0,1,2,50.0,1,1,2,4,2,1,0,1,1,-30,
7,Charlotte Bobcats,Oct 28 2009,Gerald Henderson,25:02,3,7,42.9,0,1,0.0,2,2,100,1,1,2,1,1,0,0,0,8,-7,
7,Charlotte Bobcats,Oct 28 2009,Vladimir Radmanovic,4:44,1,3,33.3,0,2,0.0,0,0,0.0,0,2,2,0,0,0,0,2,2,3,
7,Charlotte Bobcats,Oct 28 2009,Derrick Brown,20:41,4,9,44.4,0,1,0.0,1,2,50.0,2,2,4,0,0,2,2,1,9,-3,
7,Charlotte Bobcats,Oct 28 2009,Alexis Ajinca,9:24,2,3,66.7,0,0,0.0,0,0,0.0,0,0,0,0,0,0,1,3,4,-9,
7,Charlotte Bobcats,Oct 28 2009,Totals:,23,74,31.1,0,10,0.0,13,25,52.0,14,32,46,10,18,6,4,23,59,-33,
7,Boston Celtics,Oct 28 2009,Paul Pierce,24:43,4,9,44.4,3,5,60.0,4,4,100,0,3,3,4,0,0,0,4,15,19,
7,Boston Celtics,Oct 28 2009,Kevin Garnett,25:53,5,9,55.6,0,0,0.0,0,0,0.0,3,4,7,1,1,1,3,1,10,34,
7,Boston Celtics,Oct 28 2009,Kendrick Perkins,26:14,4,10,40.0,0,0,0.0,1,1,100,2,5,7,1,3,0,4,2,9,25,
7,Boston Celtics,Oct 28 2009,Ray Allen,38:01,6,17,35.3,4,10,40.0,2,3,66.7,1,1,2,2,2,2,0,1,18,26,
7,Boston Celtics,Oct 28 2009,Rajon Rondo,29:53,5,6,83.3,0,0,0.0,0,0,0.0,0,3,3,11,1,3,0,2,10,29,
7,Boston Celtics,Oct 28 2009,Marquis Daniels,21:50,1,5,20.0,0,1,0.0,0,0,0.0,1,1,2,4,1,1,0,4,2,12,
7,Boston Celtics,Oct 28 2009,Rasheed Wallace,15:42,3,8,37.5,3,8,37.5,0,0,0.0,0,5,5,0,1,0,0,1,9,3,
7,Boston Celtics,Oct 28 2009,Shelden Williams,22:07,2,3,66.7,0,0,0.0,8,11,72.7,3,6,9,3,2,1,1,5,12,-1,
7,Boston Celtics,Oct 28 2009,Eddie House,18:07,3,7,42.9,1,4,25.0,0,0,0.0,0,2,2,1,0,0,0,1,7,4,
7,Boston Celtics,Oct 28 2009,J.R. Giddens,7:54,0,1,0.0,0,1,0.0,0,0,0.0,0,3,3,0,0,1,0,1,0,5,
7,Boston Celtics,Oct 28 2009,Lester Hudson,9:36,0,1,0.0,0,0,0.0,0,0,0.0,0,1,1,1,1,1,0,0,0,9,
7,Boston Celtics,Oct 28 2009,Totals:,33,76,43.4,11,29,37.9,15,19,78.9,10,34,44,28,12,10,8,22,92,33,
8,New York Knicks,Oct 28 2009,Al Harrington,29:15,5,14,35.7,1,6,16.7,4,4,100,0,0,0,0,2,1,0,3,15,-23,
