GameId,Team,Date,Player,MIN,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,TOV,STL,BLK,PF,PTS,+/-,Result
0,BOS,20171017,Gordon Hayward,5.25,1.0,2.0,50.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,0
0,BOS,20171017,Jayson Tatum,36.53333333333333,5.0,12.0,41.7,1.0,2.0,50.0,3.0,3.0,100.0,4.0,6.0,10.0,3.0,1.0,0.0,0.0,4.0,14.0,5.0,0
0,BOS,20171017,Al Horford,32.11666666666667,2.0,7.0,28.6,0.0,2.0,0.0,5.0,7.0,71.4,0.0,7.0,7.0,5.0,0.0,0.0,1.0,2.0,9.0,8.0,0
0,BOS,20171017,Jaylen Brown,39.6,11.0,23.0,47.8,2.0,9.0,22.2,1.0,2.0,50.0,1.0,5.0,6.0,0.0,3.0,2.0,0.0,5.0,25.0,-5.0,0
0,BOS,20171017,Kyrie Irving,39.35,8.0,17.0,47.1,4.0,9.0,44.4,2.0,2.0,100.0,2.0,2.0,4.0,10.0,2.0,3.0,0.0,4.0,22.0,-2.0,0
0,BOS,20171017,Marcus Smart,35.05,5.0,16.0,31.3,0.0,4.0,0.0,2.0,3.0,66.7,0.0,9.0,9.0,3.0,2.0,2.0,2.0,2.0,12.0,-8.0,0
0,BOS,20171017,Aron Baynes,19.1,2.0,2.0,100.0,0.0,0.0,0.0,2.0,4.0,50.0,2.0,3.0,5.0,1.0,2.0,0.0,1.0,5.0,6.0,-14.0,0
0,BOS,20171017,Semi Ojeleye,8.65,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-9.0,0
0,BOS,20171017,Terry Rozier,19.53333333333333,2.0,6.0,33.3,1.0,3.0,33.3,4.0,4.0,100.0,0.0,3.0,3.0,2.0,0.0,4.0,0.0,0.0,9.0,5.0,0
0,BOS,20171017,Shane Larkin,4.816666666666666,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0
0,CLE,20171017,LeBron James,41.2,12.0,19.0,63.2,1.0,5.0,20.0,4.0,4.0,100.0,1.0,15.0,16.0,9.0,4.0,0.0,2.0,3.0,29.0,3.0,0
0,CLE,20171017,Jae Crowder,34.73333333333333,3.0,10.0,30.0,1.0,5.0,20.0,4.0,4.0,100.0,1.0,4.0,5.0,2.0,1.0,2.0,0.0,2.0,11.0,8.0,0
0,CLE,20171017,Kevin Love,28.4,4.0,9.0,44.4,1.0,4.0,25.0,6.0,7.0,85.7,3.0,8.0,11.0,0.0,2.0,0.0,0.0,2.0,15.0,1.0,0
0,CLE,20171017,Dwyane Wade,28.5,3.0,10.0,30.0,0.0,1.0,0.0,2.0,2.0,100.0,1.0,1.0,2.0,3.0,4.0,0.0,2.0,1.0,8.0,-1.0,0
0,CLE,20171017,Derrick Rose,31.25,5.0,14.0,35.7,1.0,3.0,33.3,3.0,4.0,75.0,1.0,3.0,4.0,2.0,2.0,0.0,0.0,2.0,14.0,-7.0,0
0,CLE,20171017,Tristan Thompson,19.6,2.0,3.0,66.7,0.0,0.0,0.0,1.0,3.0,33.3,1.0,5.0,6.0,2.0,2.0,0.0,0.0,3.0,5.0,2.0,0
0,CLE,20171017,JR Smith,21.91666666666667,4.0,7.0,57.1,1.0,3.0,33.3,1.0,1.0,100.0,0.0,4.0,4.0,1.0,0.0,0.0,0.0,4.0,10.0,7.0,0
0,CLE,20171017,Iman Shumpert,12.85,2.0,3.0,66.7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,1.0,1.0,0.0,3.0,4.0,6.0,0
0,CLE,20171017,Jeff Green,14.233333333333333,3.0,8.0,37.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,6.0,-3.0,0
0,CLE,20171017,Kyle Korver,7.316666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,-1.0,0
1,HOU,20171017,Trevor Ariza,37.65,3.0,9.0,33.3,2.0,5.0,40.0,0.0,0.0,0.0,1.0,5.0,6.0,5.0,1.0,2.0,0.0,2.0,8.0,-8.0,1
1,HOU,20171017,Ryan Anderson,33.28333333333333,5.0,12.0,41.7,3.0,8.0,37.5,0.0,0.0,0.0,3.0,5.0,8.0,1.0,0.0,1.0,1.0,3.0,13.0,8.0,1
1,HOU,20171017,Clint Capela,18.166666666666668,6.0,10.0,60.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0,4.0,0.0,2.0,1.0,1.0,0.0,12.0,-23.0,1
1,HOU,20171017,James Harden,36.4,10.0,23.0,43.5,4.0,9.0,44.4,3.0,4.0,75.0,1.0,5.0,6.0,11.0,3.0,1.0,0.0,2.0,27.0,1.0,1
1,HOU,20171017,Chris Paul,33.06666666666667,2.0,9.0,22.2,0.0,4.0,0.0,0.0,0.0,0.0,1.0,7.0,8.0,10.0,1.0,2.0,1.0,4.0,4.0,-13.0,1
1,HOU,20171017,P.J. Tucker,28.66666666666667,6.0,9.0,66.7,4.0,6.0,66.7,4.0,6.0,66.7,1.0,5.0,6.0,0.0,1.0,1.0,0.0,3.0,20.0,20.0,1
1,HOU,20171017,Eric Gordon,29.38333333333333,9.0,16.0,56.3,0.0,6.0,0.0,6.0,8.0,75.0,0.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,24.0,16.0,1
1,HOU,20171017,Luc Mbah a Moute,23.38333333333333,6.0,9.0,66.7,2.0,3.0,66.7,0.0,0.0,0.0,2.0,2.0,4.0,0.0,2.0,0.0,0.0,1.0,14.0,4.0,1
1,GSW,20171017,Kevin Durant,37.63333333333333,7.0,15.0,46.7,2.0,5.0,40.0,4.0,5.0,80.0,1.0,4.0,5.0,7.0,8.0,0.0,4.0,4.0,20.0,11.0,1
1,GSW,20171017,Draymond Green,27.65,2.0,6.0,33.3,1.0,2.0,50.0,4.0,4.0,100.0,1.0,10.0,11.0,13.0,2.0,0.0,0.0,3.0,9.0,7.0,1
