GameId,Team,Date,Player,MIN,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,TOV,STL,BLK,PF,PTS,+/-,Result
70,MIN,20181026,Jimmy Butler,35.38333333333335,8.0,15.0,56.55,1.5,3.5,45.525,7.25,8.75,82.5,2.25,3.0,5.25,3.5,2.25,3.75,1.25,1.5,24.75,-1.25,1
70,MIN,20181026,Karl-Anthony Towns,31.806666666666665,5.2,12.2,41.8,1.8,4.0,51.34,4.2,4.4,98.0,1.6,7.6,9.2,1.6,2.8,0.4,2.0,4.0,16.4,-1.6,1
70,MIN,20181026,Jeff Teague,31.60333333333333,4.8,11.2,41.36,1.4,2.6,53.34,4.2,4.4,70.0,0.2,2.2,2.4,7.8,1.8,0.8,0.2,2.6,15.2,-2.0,1
70,MIN,20181026,Derrick Rose,28.58,5.6,13.4,40.9,0.8,3.0,21.34,3.0,3.4,73.34,1.4,2.2,3.6,5.0,1.4,0.6,0.2,1.6,15.0,0.8,1
70,MIN,20181026,Taj Gibson,27.779999999999994,4.8,7.4,67.47999999999999,0.4,0.8,30.0,0.8,1.0,35.0,2.2,5.4,7.6,1.0,1.4,0.6,0.8,2.6,10.8,-4.4,1
70,MIN,20181026,Josh Okogie,26.566666666666666,3.6666666666666665,10.666666666666666,35.7,1.3333333333333333,4.333333333333333,33.333333333333336,0.6666666666666666,1.0,50.0,2.333333333333333,4.333333333333333,6.666666666666668,1.0,2.333333333333333,1.3333333333333333,0.3333333333333333,2.6666666666666665,9.333333333333334,1.3333333333333333,1
70,MIN,20181026,Anthony Tolliver,19.81,1.8,4.2,35.58,1.8,4.0,35.58,0.8,1.2,26.68,0.2,2.2,2.4,0.4,0.4,0.6,0.6,2.6,6.2,4.0,1
70,MIN,20181026,Tyus Jones,16.866666666666667,2.2,6.2,36.72,1.0,2.6,36.66,0.0,0.0,0.0,0.2,1.0,1.2,2.4,0.4,1.0,0.2,0.8,5.4,4.4,1
70,MIL,20181026,Giannis Antetokounmpo,35.254166666666656,11.5,24.25,47.475,0.25,3.75,8.325,5.25,7.5,70.15,4.5,12.0,16.5,6.75,5.5,1.0,1.75,4.25,28.5,11.25,1
70,MIL,20181026,Malcolm Brogdon,33.025,4.0,9.75,42.35,1.75,4.75,35.825,1.5,1.5,75.0,0.25,3.25,3.5,4.75,2.0,1.0,0.25,2.5,11.25,0.5,1
70,MIL,20181026,Khris Middleton,32.9375,7.75,15.25,52.15000000000001,4.5,7.75,57.65,4.25,5.0,79.175,0.5,5.5,6.0,3.5,2.25,1.25,0.25,3.0,24.25,14.25,1
70,MIL,20181026,Eric Bledsoe,31.129166666666666,6.0,12.75,49.3,2.25,6.0,39.3,1.5,1.5,50.0,2.25,3.0,5.25,6.75,1.25,1.25,1.25,2.5,15.75,13.0,1
70,MIL,20181026,Brook Lopez,26.6,4.75,10.0,47.725,2.75,7.25,37.625,1.75,1.75,75.0,0.5,2.25,2.75,1.75,0.5,0.25,1.5,2.5,14.0,12.75,1
70,MIL,20181026,Ersan Ilyasova,22.7125,2.5,5.75,43.05,0.75,2.25,39.575,1.5,2.25,30.35,1.25,5.0,6.25,0.5,1.0,0.5,0.5,4.25,7.25,2.25,1
70,MIL,20181026,Donte DiVincenzo,20.404166666666665,1.75,4.5,35.0,1.0,3.25,27.075,1.0,1.5,31.25,0.5,2.75,3.25,1.0,1.75,0.5,0.5,2.0,5.5,0.25,1
70,MIL,20181026,John Henson,16.9625,2.25,5.25,39.575,0.5,1.75,16.675,1.25,2.0,50.0,2.5,5.0,7.5,0.25,1.25,0.75,1.75,2.0,6.25,0.0,1
