GameId,Team,Date,Player,MIN,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,TOV,STL,BLK,PF,PTS,+/-,Result
492,OKC,20181223,Paul George,35.77499999999999,10.6,20.2,53.05,3.9,8.6,46.52,6.3,7.5,87.35,1.4,7.6,9.0,4.8,2.5,2.2,0.4,2.1,31.4,12.1,1
492,OKC,20181223,Russell Westbrook,35.125,6.2,17.6,35.040000000000006,1.3,5.0,24.1,2.4,4.3,63.41,1.8,9.9,11.7,11.0,5.1,3.6,0.3,3.6,16.1,7.1,1
492,OKC,20181223,Steven Adams,32.93333333333333,7.8,13.0,62.06,0.0,0.0,0.0,3.9,6.6,57.46,5.5,4.2,9.7,1.2,1.9,1.2,0.8,2.1,19.5,9.8,1
492,OKC,20181223,Jerami Grant,31.56666666666667,5.3,9.3,56.52,1.3,3.0,42.83,1.5,2.6,36.66,0.9,2.7,3.6,0.6,0.9,0.6,1.4,2.9,13.4,9.4,1
492,OKC,20181223,Dennis Schroder,28.085,6.2,13.8,44.75000000000001,1.3,4.1,28.96,1.9,2.2,45.71,0.1,3.1,3.2,3.9,3.0,0.5,0.2,2.2,15.6,7.0,1
492,OKC,20181223,Terrance Ferguson,21.64166666666667,1.8,4.2,41.58,0.9,2.1,38.33,0.5,0.8,25.0,0.4,1.1,1.5,0.8,0.1,0.4,0.1,2.9,5.0,2.9,1
492,OKC,20181223,Alex Abrines,17.611666666666668,1.4,3.7,30.95,0.9,3.1,20.46,0.2,0.2,10.0,0.2,1.6,1.8,0.6,0.6,0.6,0.0,1.5,3.9,-0.9,1
492,OKC,20181223,Nerlens Noel,14.669999999999998,1.8,4.0,33.04,0.0,0.0,0.0,0.7,1.1,25.0,1.3,3.1,4.4,0.4,1.2,1.0,1.7,2.6,4.3,-3.0,1
492,MIN,20181223,Andrew Wiggins,33.46166666666666,6.5,14.3,44.78,1.5,4.1,35.67,4.1,5.3,72.16,1.0,3.8,4.8,1.8,1.9,0.9,0.5,1.5,18.6,1.6,1
492,MIN,20181223,Karl-Anthony Towns,33.43666666666667,8.0,17.2,46.53,1.6,5.1,34.59,4.3,5.5,82.64,2.5,7.9,10.4,3.0,1.9,1.1,2.1,3.7,21.9,-0.5,1
492,MIN,20181223,Robert Covington,32.730000000000004,4.7,10.3,44.75,2.1,5.8,36.94000000000001,2.9,3.6,76.5,0.9,5.3,6.2,1.1,1.5,2.1,1.0,3.5,14.4,-2.1,1
492,MIN,20181223,Dario Saric,25.431666666666665,4.3,7.7,58.05,1.4,3.4,41.17,1.5,1.7,72.5,1.0,4.9,5.9,2.2,0.6,0.5,0.1,1.8,11.5,3.1,1
492,MIN,20181223,Taj Gibson,22.645000000000003,4.1,7.8,56.92,0.2,0.7,6.67,1.2,2.2,33.75,3.1,4.5,7.6,1.0,0.6,0.5,0.4,2.0,9.6,-0.7,1
492,MIN,20181223,Tyus Jones,17.086666666666666,1.2,3.3,22.85,0.1,0.7,10.0,0.5,0.6,25.0,0.3,1.1,1.4,3.4,0.7,1.0,0.0,0.9,3.0,0.8,1
492,MIN,20181223,Gorgui Dieng,14.123333333333335,2.4,4.6,48.67,0.1,0.6,10.0,1.4,1.5,58.33,0.5,3.2,3.7,0.7,0.9,0.3,0.6,2.1,6.3,-1.4,1
492,MIN,20181223,Josh Okogie,13.601666666666665,1.7,3.7,40.31,0.5,1.4,20.83,1.2,1.7,31.33,0.5,1.3,1.8,0.8,0.3,0.5,0.4,1.3,5.1,2.4,1
