GameId,Team,Date,Player,MIN,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,TOV,STL,BLK,PF,PTS,+/-,Result
951,BKN,20190304,D'Angelo Russell,32.406666666666666,9.0,21.0,43.17999999999999,3.1,9.0,33.31,4.0,4.6,71.5,0.6,3.1,3.7,8.6,3.4,0.8,0.2,1.7,25.1,-6.7,0
951,BKN,20190304,Joe Harris,31.315,5.7,9.6,59.34,3.0,5.3,52.37000000000001,1.8,2.0,57.5,0.6,2.7,3.3,2.4,1.6,0.3,0.5,1.8,16.2,-8.4,0
951,BKN,20190304,DeMarre Carroll,27.18666666666667,2.9,8.1,35.87999999999999,1.4,4.1,32.84,3.8,4.9,66.10999999999999,1.3,5.3,6.6,2.0,1.0,0.8,0.3,1.3,11.0,2.4,0
951,BKN,20190304,Spencer Dinwiddie,26.87,5.3,12.4,40.03,1.5,5.0,34.13,4.4,5.4,72.10000000000002,0.3,1.8,2.1,4.0,2.7,0.6,0.2,2.8,16.5,0.4,0
951,BKN,20190304,Jarrett Allen,26.821666666666665,4.5,7.8,61.02,0.1,0.8,5.0,2.1,3.5,54.17,1.7,5.4,7.1,1.1,1.0,0.4,1.7,2.7,11.2,-6.8,0
951,BKN,20190304,Allen Crabbe,24.89666666666667,3.7,8.4,41.76000000000001,2.4,6.5,36.58,0.6,1.0,6.67,0.2,3.0,3.2,0.8,0.8,0.5,0.3,1.9,10.4,-3.4,0
951,BKN,20190304,Caris LeVert,23.52833333333333,3.8,10.6,33.510000000000005,0.9,3.6,23.0,0.9,1.1,32.5,0.8,2.7,3.5,4.1,1.9,1.0,0.5,2.2,9.4,-2.9,0
951,BKN,20190304,Rondae Hollis-Jefferson,18.776666666666664,2.7,6.1,43.53,0.0,0.7,0.0,1.7,2.5,42.67,1.2,2.7,3.9,1.2,1.0,0.6,0.2,1.8,7.1,-1.2,0
951,DAL,20190304,Luka Doncic,32.041666666666664,7.6,17.2,44.85,2.8,8.6,33.809999999999995,5.3,7.9,60.71,1.1,7.6,8.7,6.6,4.2,0.4,0.4,1.9,23.3,-3.1,0
951,DAL,20190304,Tim Hardaway Jr.,29.016666666666666,5.7,13.9,40.25,2.5,7.6,32.82000000000001,2.3,3.0,68.84,0.4,2.8,3.2,2.1,1.4,0.8,0.1,1.6,16.2,-2.8,0
951,DAL,20190304,Dwight Powell,28.91166666666667,4.6,7.9,58.61,0.9,2.1,47.5,3.4,4.2,83.5,2.6,4.5,7.1,2.3,0.9,0.9,0.4,2.7,13.5,-1.2,0
951,DAL,20190304,Dorian Finney-Smith,28.375,3.2,7.6,41.24,0.8,3.0,30.0,1.2,1.5,48.33,1.8,4.7,6.5,1.9,1.1,1.0,0.4,2.3,8.4,-6.3,0
951,DAL,20190304,Jalen Brunson,26.578333333333337,4.1,9.3,45.72,1.4,3.6,33.660000000000004,1.0,1.5,36.0,0.5,3.1,3.6,3.7,1.9,0.8,0.2,1.8,10.6,-3.3,0
951,DAL,20190304,Maxi Kleber,23.61833333333333,3.0,6.7,46.75,1.3,3.5,45.2,0.6,0.7,35.0,1.6,2.4,4.0,1.4,1.2,0.5,0.9,2.5,7.9,-5.6,0
951,DAL,20190304,Dirk Nowitzki,18.615,2.9,8.5,36.51,1.7,5.5,33.190000000000005,0.8,0.9,35.0,0.1,3.1,3.2,0.9,0.3,0.4,0.3,1.9,8.3,-3.2,0
951,DAL,20190304,Devin Harris,15.294999999999998,1.1,3.8,28.690000000000005,0.6,2.4,19.83,2.2,2.9,61.57000000000001,0.3,1.6,1.9,1.7,1.2,0.6,0.3,2.1,5.0,-8.3,0
