GameId,Team,Date,Player,MIN,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,TOV,STL,BLK,PF,PTS,+/-,Result
420,CHA,20181214,Kemba Walker,34.795,6.6,18.2,36.06,2.1,7.8,24.89,6.0,7.7,75.93,0.4,4.5,4.9,6.2,2.6,1.8,0.6,2.1,21.3,-2.6,1
420,CHA,20181214,Jeremy Lamb,31.860000000000007,5.9,13.0,45.58,1.2,3.8,31.83,3.6,4.2,72.16999999999999,0.6,5.6,6.2,1.6,0.7,1.4,0.2,2.4,16.6,-2.4,1
420,CHA,20181214,Marvin Williams,28.89166666666667,3.8,8.6,43.32,2.5,5.7,42.73,1.0,1.4,42.5,1.1,6.1,7.2,1.0,0.4,1.0,0.3,2.2,11.1,6.5,1
420,CHA,20181214,Nicolas Batum,28.76666666666667,3.0,6.7,44.58,0.7,2.3,19.17,1.4,1.5,38.33,1.0,3.9,4.9,3.2,1.1,0.6,0.4,2.0,8.1,-4.6,1
420,CHA,20181214,Cody Zeller,24.415000000000006,4.1,6.9,55.76000000000001,0.1,0.5,3.33,1.7,2.1,55.83,2.1,3.3,5.4,2.1,1.2,1.0,0.7,2.8,10.0,-0.2,1
420,CHA,20181214,Tony Parker,21.15833333333333,4.3,9.3,42.76,0.2,1.1,8.33,2.4,3.4,49.41,0.3,1.0,1.3,4.3,1.1,1.0,0.1,0.5,11.2,2.2,1
420,CHA,20181214,Miles Bridges,19.336666666666666,2.8,7.1,36.24,0.8,2.9,17.330000000000002,0.9,1.2,37.5,0.9,2.6,3.5,1.1,0.5,0.8,1.0,0.8,7.3,0.2,1
420,CHA,20181214,Michael Kidd-Gilchrist,18.73,2.7,5.8,49.17,0.4,0.9,28.33,1.8,2.1,51.07,1.9,3.1,5.0,0.8,0.5,0.4,1.1,2.6,7.6,2.1,1
420,NYK,20181214,Tim Hardaway Jr.,34.345,5.1,15.6,31.690000000000005,2.6,7.6,31.83,3.6,3.9,91.67,0.6,1.7,2.3,3.1,1.6,0.8,0.2,1.9,16.4,-5.1,1
420,NYK,20181214,Enes Kanter,28.863333333333333,6.8,11.2,60.99000000000001,0.1,0.3,10.0,1.8,2.6,43.5,4.0,7.9,11.9,1.9,1.3,0.4,0.5,2.6,15.5,-4.3,1
420,NYK,20181214,Noah Vonleh,28.02333333333333,3.1,5.8,52.66,1.3,2.4,54.040000000000006,0.8,1.1,32.5,1.2,6.0,7.2,2.9,1.6,0.9,0.9,3.1,8.3,-1.5,1
420,NYK,20181214,Emmanuel Mudiay,27.69166666666667,5.5,13.5,38.36,1.4,4.2,30.17,2.8,3.2,69.07000000000001,0.4,2.9,3.3,4.1,2.2,0.8,0.3,1.8,15.2,-3.3,1
420,NYK,20181214,Kevin Knox II,23.953333333333337,4.2,11.3,32.989999999999995,1.6,4.6,25.0,1.5,2.3,56.0,0.7,4.8,5.5,1.3,1.1,0.4,0.5,1.9,11.5,-7.2,1
420,NYK,20181214,Frank Ntilikina,19.198333333333327,2.5,6.1,31.93,1.0,2.5,34.5,0.6,0.6,30.0,0.2,1.7,1.9,1.7,1.3,0.2,0.3,2.2,6.6,-0.9,1
420,NYK,20181214,Mario Hezonja,17.4,2.0,5.4,33.190000000000005,0.7,2.2,16.66,0.9,1.0,45.0,0.4,2.2,2.6,1.0,1.2,0.9,0.0,1.9,5.6,-2.3,1
420,NYK,20181214,Mitchell Robinson,16.645000000000003,1.8,2.9,59.17,0.0,0.0,0.0,0.5,1.1,30.0,2.2,1.5,3.7,1.0,0.8,0.5,1.6,4.0,4.1,-5.5,1
